H1109,BLO,Balaam｜Bileam
H1110,BLQ,waste
H1111,BLQ,Balak
H1112,BLACR,Belshazzar
H1113,BLACR,Belshazzar
H1114,BL,Bilshan
H1115,BLTY,failure
H1116,BMH,high place
H1117,BMH,Bamah
H1118,BMHL,Bimhal
H1119,BMW,in
H1120,BMWT,Bamoth
H1121,B,his son｜son
H1122,B,Ben
H1123,B,son
H1124,BNA,build
H1125,BABYNDB,the son of Abinadab
H1126,BAWNY,Ben-oni
H1127,BGBR,the son of Geber
H1128,BDQR,the son of Dekar
H1129,BNH,build
H1130,BHDD,Benhadad
H1131,BNWY,Binnui
H1132,BZWXT,Ben-zoketh
H1133,BXWR,the son of Hur
H1134,BXYL,Ben-hail
H1135,BXN,Ben-hanan
H1136,BXSD,the son of Hesed
H1137,BNY,Bani
H1138,BNY,Bunni
H1139,BNYBRQ,Bene-barak
H1140,BNYH,structure
H1141,BNYH,Benaiah
H1142,BNYYOQ,Bene-jaakan
H1143,BNY,interval
H1144,BNYMY,Benjamin
H1145,BYMYNY,Benjaminite
H1146,BNY,structure
H1147,BNY,a building
H1148,BNYNW,Beninu
H1149,BNS,be angry
H1150,BNOA,Binea
H1151,BOMY,Ben-ammi
H1152,BSWDYH,Besodeiah
H1153,BSY,Besai
H1154,BSR,unripe
H1155,BSR,unripe
H1156,BOA,ask
H1157,BOD,separation
H1158,BOH,inquire
H1159,BOW,petition
H1160,BOWR,Beor
H1161,BOWTY,terrors
H1162,BOZ,Boaz
H1163,BO+,kick
H1164,BOY,ruin
H1165,BOYR,beasts
H1166,BOL,marry
H1167,BOL,owner
H1168,BOL,Baal
H1169,BOL,owner
H1170,BOLBRYT,Baal-berith
H1171,BOLGD,Baal-gad
H1172,BOLH,mistress
H1173,BOLH,Baalah
H1174,BOLHMW,Baal-hamon
H1175,BOLWT,Bealoth
H1176,BOLZBWB,Baal-zebub
H1177,BOLXN,Baal-hanan
H1178,BOLXCWR,Baal-hazor
H1179,BOLXRMW,Baal-hermon
H1180,BOLY,owner
H1181,BOLYBMWT,owner
H1182,BOLYDO,Beeliada
H1183,BOLYH,Bealiah
H1184,BOLYYHWDH,Baale of Judah
H1185,BOLYS,Baalis
H1186,BOLMOW,Baal-meon
H1187,BOLPOWR,Baal-peor
H1188,BOLPRCY,Baal-perazim
H1189,BOLCPW,Baal-zephon
H1190,BOLLH,Baal-shalisha
H1191,BOLT,Baalath
H1192,BOLTBAR,Baalath-beer
H1193,BOLTMR,Baal-tamar
H1194,BO,Beon
H1195,BONA,Baana
H1196,BONH,Baanah
H1197,BOR,be brutish｜burn
H1198,BOR,brutishness
H1199,BORA,Baara
H1200,BORH,burning
H1201,BOA,Baasha
H1202,BOYH,Baaseiah
H1203,BOTRH,Beeshterah
H1204,BOT,fall upon
H1205,BOTH,terror
H1206,B,mire
H1207,BCH,swamp
H1208,BCWR,vintage
H1209,BCY,Bezai
H1210,BCYR,vintage
H1211,BCL,onion
H1212,BCLAL,Bezaleel
H1213,BCLWT,Bazlith
H1214,BCO,cut off
H1215,BCO,gain made by violence
H1216,BCQ,swell
H1217,BCQ,dough
H1218,BCQT,Bozcath
H1219,BCR,cut off
H1220,BCR,precious ore
H1221,BCR,Bezer
H1222,BCR,straits
H1223,BCRH,enclosure
H1224,BCRH,Bozrah
H1225,BCRW,stronghold
H1226,BCRT,dearth
H1227,BQBWQ,Bakbuk
H1228,BQBQ,flask
H1229,BQBQYH,Bakbukiah
H1230,BQBQR,Bakbakkar
H1231,BQY,Bukki
H1232,BQYH,Bukkiah
H1233,BQYO,fissure
H1234,BQO,cleave
H1235,BQO,half
H1236,BQOA,plain
H1237,BQOH,valley
H1238,BQQ,be luxuriant｜empty
H1239,BQR,inquire
H1240,BQR,inquire
H1241,BQR,cattle
H1242,BQR,morning
H1243,BQRH,a seeking
H1244,BQRT,punishment
H1245,BQ,seek
H1246,BQH,request
H1247,BR,son
H1248,BR,son
H1249,BR,pure
H1250,BR,field｜grain
H1251,BR,field
H1252,BR,cleanness
H1253,BR,lye
H1254,BRA,be fat｜shape
H1255,BRADBLAD,Berodach-baladan
H1256,BRAYH,Beraiah
H1257,BRBR,fowl
H1258,BRD,hail
H1259,BRD,hail
H1260,BRD,Bered
H1261,BRD,spotted
H1262,BRH,eat
H1263,BRW,Baruch
H1264,BRW,variegated cloth
H1265,BRW,cypress
H1266,BRWT,cypress
H1267,BRWT,food
H1268,BRWTH,Berothah｜Berothai
H1269,BRZWT,Birzavith
H1270,BRZL,iron
H1271,BRZLY,Barzillai
H1272,BRX,go through
H1273,BRXMY,Barchumite
H1274,BRY,fat
H1275,BRY,Beri
H1276,BRY,Berites
H1277,BRYA,fat
H1278,BRYAH,a creation
H1279,BRYH,food
H1280,BRYX,bar
H1281,BRYX,fleeing
H1282,BRYX,Bariah
H1283,BRYOH,Beriah
H1284,BRYOY,Beriite
H1285,BRYT,covenant
H1286,BRYT,Berith
H1287,BRYT,lye
H1288,BR,kneel
H1289,BR,kneel
H1290,BR,knee
H1291,BR,knee
H1292,BRKAL,Barachel
H1293,BRKH,blessing
H1294,BRKH,Berachah
H1295,BRKH,pool
H1296,BRKYH,Berachiah
H1297,BR,only
H1298,BRO,Bera
H1299,BRQ,flash
H1300,BRQ,flash｜lightning
H1301,BRQ,Barak
H1302,BRQWS,Barkos
H1303,BRQ,briers
H1304,BRQT,emerald｜gem
H1305,BRR,purify
H1306,BRO,Birsha
H1307,BRTY,Berothite
H1308,BWR,Besor
H1309,BWRH,tidings
H1310,BL,boil
H1311,BL,cooked
H1312,BL,Bishlam
H1313,B,spice
H1314,B,spice
H1315,BMT,Bashemath
H1316,B,Bashan
H1317,BNH,shame
H1318,BS,your trampling
H1319,BR,bear tidings
H1320,BR,flesh
H1321,BR,flesh
H1322,BT,shame
H1323,BT,daughter
H1324,BT,bath
H1325,BT,bath
H1326,BTH,end
H1327,BTH,precipice
H1328,BTWAL,Bethuel
H1329,BTWL,Bethuel
H1330,BTWLH,virgin
H1331,BTWLY,virginity
H1332,BTYH,Bithiah
H1333,BTQ,cut
H1334,BTR,cut in two
H1335,BTR,part
H1336,BTR,Bether
H1337,BTRBY,Bath-rabbim
H1338,BTRW,Bithron
H1339,BTBO,Bath-sheba
H1340,BTWO,Bath-shua
H1341,GA,proud
H1342,GAH,rise up
H1343,GAH,proud
H1344,GAH,pride
H1345,GAWAL,Geuel
H1346,GAWH,majesty
H1347,GAW,exaltation
H1348,GAWT,majesty
H1349,GAYW,proud
H1350,GAL,redeem｜redemption
H1351,GAL,defile
H1352,GAL,defiling
H1353,GALH,kin
H1354,GB,back
H1355,GB,back
H1356,GB,beam｜pit
H1357,GB,locust
H1358,GB,pit
H1359,GB,Gob
H1360,GBA,cistern
H1361,GBH,be high
H1362,GBH,high
H1363,GBH,height
H1364,GBH,high
H1365,GBHWT,haughtiness
H1366,GBWL,border
H1367,GBWLH,border
H1368,GBWR,strong
H1369,GBWRH,strength
H1370,GBWRH,might
H1371,GBX,having a bald forehead
H1372,GBXT,bald forehead
H1373,GBY,Gabbai
H1374,GBY,Gebim
H1375,GBYO,cup
H1376,GBYR,lord
H1377,GBYRH,mistress
H1378,GBY,crystal
H1379,GBL,bound
H1380,GBL,Gebal
H1381,GBL,Gebal
H1382,GBLY,Gebalite
H1383,GBLT,twisting
H1384,GB,crook-backed
H1385,GBNH,curd
H1386,GBN,peak
H1387,GBO,Gaba
H1388,GBOA,Gibeah
H1389,GBOH,hill
H1390,GBOH,Gibeah
H1391,GBOW,Gibeon
H1392,GBOL,bud
H1393,GBONY,Gibonite
H1394,GBOT,Gibeath
H1395,GBOTY,Gibathite
H1396,GBR,be strong
H1397,GBR,man
H1398,GBR,Geber
H1399,GBR,man
H1400,GBR,man
H1401,GBR,mighty one
H1402,GBR,Gibbar
H1403,GBRYAL,Garbriel
H1404,GBRT,mistress
H1405,GBTW,Gibbethon
H1406,GG,roof
H1407,GD,coriander
H1408,GD,that troop
H1409,GD,fortune
H1410,GD,Gad
H1411,GDBR,treasurer
H1412,GDGDH,Gudgodah
H1413,GDD,penetrate
H1414,GDD,hew down
H1415,GDH,bank
H1416,GDWD,band
H1417,GDWD,furrow
H1418,GDWDH,furrow
H1419,GDWL,aloud｜great
H1420,GDWLH,greatness
H1421,GDW,revilings
H1422,GDWPH,taunt
H1423,GDY,kid
H1424,GDY,Gadi
H1425,GDY,Gadite
H1426,GDY,Gaddi
H1427,GDYAL,Gaddiel
H1428,GDYH,bank
H1429,GDYH,kids
H1430,GDY,heap｜tomb
H1431,GDL,grow up
H1432,GDL,becoming great
H1433,GDL,greatness
H1434,GDL,twisted threads
H1435,GDL,Giddel
H1436,GDLYH,Gedaliah
H1437,GDLTY,Giddalti
H1438,GDO,hew
H1439,GDOW,Gideon
H1440,GDO,Gidom
H1441,GDONY,Gideoni
H1442,GD,revile
H1443,GDR,wall up
H1444,GDR,wall
H1445,GDR,Geder
H1446,GDR,Gedor
H1447,GDR,wall
H1448,GDRH,wall
H1449,GDRH,Gederah
H1450,GDRWT,Gederoth
H1451,GDRY,Gederite
H1452,GDRTY,Gederathite
H1453,GDRTY,Gederothaim
H1454,GH,this
H1455,GHH,depart
H1456,GHH,healing
H1457,GHR,bend
H1458,GW,back
H1459,GW,midst
H1460,GW,back｜midst
H1461,GWB,dig
H1462,GWB,locusts
H1463,GWG,Gog
H1464,GWD,invade
H1465,GWH,back
H1466,GWH,pride
H1467,GWH,pride
H1468,GWZ,pass over
H1469,GWZL,young of birds
H1470,GWZ,Gozan
H1471,GWY,Goim｜nation
H1472,GWYH,body
H1473,GWLH,exiles
H1474,GWL,Golan
H1475,GWM,pit
H1476,GWNY,Guni
H1477,GWNY,Gunite
H1478,GWO,expire
H1479,GW,shut
H1480,GWPH,body
H1481,GWR,dread｜sojourn｜stir up strife
H1482,GWR,whelp
H1483,GWR,Gur
H1484,GWR,whelp
H1485,GWRBOL,Gur-baal
H1486,GWRL,lot
H1487,GW,clod
H1488,GZ,shearing
H1489,GZBR,treasurer
H1490,GZBR,treasurer
H1491,GZH,cut
H1492,GZH,fleece
H1493,GZWNY,Gizonite
H1494,GZZ,shear
H1495,GZZ,Gazez
H1496,GZYT,cutting
H1497,GZL,tear away
H1498,GZL,robbery
H1499,GZL,robbery
H1500,GZLH,plunder
H1501,GZ,locusts
H1502,GZ,Gazzam
H1503,GZO,stock
H1504,GZR,cut
H1505,GZR,cut
H1506,GZR,part
H1507,GZR,Gazer
H1508,GZRH,cutting
H1509,GZRH,separation
H1510,GZRH,decree
H1511,GZRY,Grizite
H1512,GXW,belly
H1513,GXL,coal
H1514,GX,Gaham
H1515,GXR,Gahar
H1516,GYA,valley
H1517,GYD,sinew
H1518,GYX,burst forth
H1519,GYX,burst forth
H1520,GYX,Giah
H1521,GYXW,Gihon
H1522,GYXZY,Gehazi
H1523,GYL,rejoice
H1524,GYL,circle｜rejoicing
H1525,GYLH,rejoicing
H1526,GYLNY,Gilonite
H1527,GYNT,Ginath
H1528,GYR,chalk
H1529,GY,Geshan
H1530,GL,heap
H1531,GL,basin
H1532,GLB,barber
H1533,GLBO,Gilboa
H1534,GLGL,wheel
H1535,GLGL,wheel
H1536,GLGL,wheel
H1537,GLGL,Gilgal
H1538,GLGLT,skull
H1539,GLD,skin
H1540,GLH,uncover
H1541,GLH,reveal
H1542,GLH,Giloh
H1543,GLH,basin
H1544,GLWL,idols
H1545,GLW,wrapping
H1546,GLWT,exile
H1547,GLWT,exile
H1548,GLX,be bald
H1549,GLYW,table
H1550,GLYL,cylinder｜turning
H1551,GLYL,Galilee
H1552,GLYLH,circuit
H1553,GLYLWT,Geliloth
H1554,GLY,Gallim
H1555,GLYT,Goliath
H1556,GLL,roll
H1557,GLL,dung
H1558,GLL,account
H1559,GLL,Galal
H1560,GLL,rolling
H1561,GLL,dung
H1562,GLLY,Gilalai
H1563,GL,wrap up
H1564,GL,embryo
H1565,GLMWD,hard
H1566,GLO,expose
H1567,GLOD,Galeed
H1568,GLOD,Gilead
H1569,GLODY,Giladite
H1570,GL,sit
H1571,G,also
H1572,GMA,swallow
H1573,GMA,rush
H1574,GMD,cubit
H1575,GMD,valorous men
H1576,GMWL,dealing
H1577,GMWL,Gamul
H1578,GMWLH,dealing
H1579,GMZW,Gimzo
H1580,GML,deal fully
H1581,GML,camel
H1582,GMLY,Gemalli
H1583,GMLYAL,Gamaliel
H1584,GMR,end
H1585,GMR,complete
H1586,GMR,Gomer
H1587,GMRYH,Gemariah
H1588,G,enclosure
H1589,GNB,steal
H1590,GNB,thief
H1591,GNBH,thing stolen
H1592,GNBT,Genubath
H1593,GNH,garden
H1594,GNH,garden
H1595,GNZ,chests
H1596,GNZ,treasure
H1597,GNZ,treasury
H1598,GN,cover
H1599,GNTW,Ginnetho
H1600,GOH,low
H1601,GOH,Goath
H1602,GOL,abhor
H1603,GOL,Gaal
H1604,GOL,loathing
H1605,GOR,rebuke
H1606,GORH,rebuke
H1607,GO,shake
H1608,GO,Gaash
H1609,GOT,Gatam
H1610,G,body
H1611,G,wing
H1612,GP,vine
H1613,GPR,gopher
H1614,GPRYT,brimstone
H1615,GR,chalk
H1616,GR,sojourner
H1617,GRA,Gera
H1618,GRB,itch
H1619,GRB,Gareb
H1620,GRGR,berry
H1621,GRGRWT,neck
H1622,GRGY,Girgashite
H1623,GRD,scrape
H1624,GRH,stir up
H1625,GRH,cud
H1626,GRH,a weight
H1627,GRW,neck
H1628,GRWT,lodging
H1629,GRZ,cut
H1630,GRZY,Gerizim
H1631,GRZ,axe
H1632,GRL,harsh
H1633,GR,break bones｜lay aside
H1634,GR,bone
H1635,GR,bone
H1636,GRMY,Garmite
H1637,GR,threshing-floor
H1638,GRS,be crushed
H1639,GRO,diminish
H1640,GR,sweep away
H1641,GRR,drag
H1642,GRR,Gerar
H1643,GR,a crushing
H1644,GR,drive out
H1645,GR,thing thrust
H1646,GRH,expulsion
H1647,GR,Gershom
H1648,GRW,Gershon
H1649,GRNY,Gereshonite
H1650,GWR,Geshur
H1651,GWRY,Geshurite
H1652,G,shower violently
H1653,G,rain
H1654,G,Geshem
H1655,G,body
H1656,G,rain
H1657,G,Goshen
H1658,GPA,Gispa
H1659,G,feel with the hand
H1660,GT,wine-press
H1661,GT,Gath
H1662,GTHXPR,Gath-kephr
H1663,GTY,the Gittites
H1664,GTY,Gittaim
H1665,GTYT,Gittite harp
H1666,GTR,Gether
H1667,GTRMW,Gath-rimmon.
H1668,DA,this
H1669,DAB,become faint
H1670,DABH,faintness
H1671,DABW,faintness
H1672,DAG,be anxious
H1673,DAG,Doeg
H1674,DAGH,anxiety
H1675,DAH,fly swiftly
H1676,DAH,kite
H1677,DB,bear
H1678,DB,bear
H1679,DBA,rest
H1680,DBB,move gently
H1681,DBH,whispering
H1682,DBWRH,bee
H1683,DBWRH,Deborah
H1684,DBX,sacrifice
H1685,DBX,sacrifice
H1686,DBYW,dove’s dung
H1687,DBYR,hindmost chamber
H1688,DBYR,Debir
H1689,DBLH,Diblath
H1690,DBLH,lump
H1691,DBLY,Diblaim
H1692,DBQ,cling
H1693,DBQ,cling
H1694,DBQ,joining
H1695,DBQ,clinging
H1696,DBR,speak
H1697,DBR,speech
H1698,DBR,pestilence
H1699,DBR,pasture｜speaking
H1700,DBRH,cause
H1701,DBRH,cause
H1702,DBRH,floats
H1703,DBRH,word
H1704,DBRY,Dibri
H1705,DBRT,Dabareh
H1706,DB,honey
H1707,DBT,mass
H1708,DBT,Dabbesheth
H1709,DG,fish
H1710,DGH,fish
H1711,DGH,multiply
H1712,DGW,Dagon
H1713,DGL,carry｜look
H1714,DGL,standard
H1715,DG,corn
H1716,DGR,gather together as a brood
H1717,DD,breast
H1718,DDH,move slowly
H1719,DD,Dedan｜Rhodes
H1720,DDNY,Dedanites
H1721,DDNY,Dodanim
H1722,DHB,gold
H1723,DHWA,Dehavites
H1724,DH,astonish
H1725,DHR,rush
H1726,DHHR,rushing
H1727,DWB,pine away
H1728,DWG,fisher
H1729,DWGH,fishing
H1730,DWD,beloved
H1731,DWD,pot
H1732,DWD,David
H1733,DWDH,aunt
H1734,DWDW,Dodo
H1735,DWDWHW,Dodavah
H1736,DWDY,mandrake
H1737,DWDY,Dodai
H1738,DWH,be ill
H1739,DWH,faint
H1740,DWX,rinse
H1741,DWY,illness
H1742,DWY,faint
H1743,DW,pound
H1744,DWKYPT,hoopoe
H1745,DWMH,silence
H1746,DWMH,Dumah
H1747,DWMYH,silence
H1748,DWM,silence
H1749,DWNG,wax
H1750,DW,spring
H1751,DWQ,be shattered
H1752,DWR,heap up
H1753,DWR,dwell
H1754,DWR,ball｜circle
H1755,DWR,period
H1756,DWR,Dor
H1757,DWRA,Dura
H1758,DW,tread
H1759,DW,tread down
H1760,DXH,push｜they shall be thrust down
H1761,DXWH,instr. of music
H1762,DXY,stumbling
H1763,DXL,fear
H1764,DX,millet
H1765,DX,drive
H1766,DXQ,thrust
H1767,DY,sufficiency
H1768,DY,who
H1769,DYBW,Dibon
H1770,DYG,fish for
H1771,DYG,fisher
H1772,DYH,falcon
H1773,DYW,ink
H1774,DYZHB,Dizahab
H1775,DYMW,Dimon
H1776,DYMWNH,Dimonah
H1777,DY,judge
H1778,DY,judge
H1779,DY,judgment
H1780,DY,judgment
H1781,DY,judge
H1782,DY,judge
H1783,DYNH,Dinah
H1784,DYNY,Dinaite
H1785,DYQ,bulwark
H1786,DY,threshing
H1787,DYW,Dishon
H1788,DY,pygarg
H1789,DY,Dishan
H1790,D,crushed
H1791,D,this
H1792,DKA,crush
H1793,DKA,contrite｜dust
H1794,DKH,collapse
H1795,DKH,crushing
H1796,DKY,crushing
H1797,DK,this
H1798,DKR,ram
H1799,DKRW,memorandum｜register
H1800,DL,low
H1801,DLG,leap
H1802,DLH,draw
H1803,DLH,hair｜the poor
H1804,DLX,make turbid
H1805,DLY,bucket
H1806,DLYH,Dalaiah
H1807,DLYLH,Delilah
H1808,DLYH,branch
H1809,DLL,hang
H1810,DLO,Dilean
H1811,DL,drop
H1812,DL,a dropping
H1813,DLPW,Dalphon
H1814,DLQ,burn
H1815,DLQ,burn
H1816,DLQT,inflammation
H1817,DLT,door
H1818,D,blood
H1819,DMH,be like
H1820,DMH,cease
H1821,DMH,be like
H1822,DMH,one silenced
H1823,DMWT,likeness
H1824,DMY,cessation
H1825,DMYW,likeness
H1826,DM,be dumb｜wail
H1827,DMMH,whisper
H1828,DM,dung
H1829,DMNH,Dimnah
H1830,DMO,weep
H1831,DMO,juice
H1832,DMOH,tears
H1833,DMQ,damask
H1834,DMQ,Damascus
H1835,D,Daniel
H1836,D,this
H1837,DNH,Dannah
H1838,DNHBH,Dinhaban
H1839,DNY,Danite
H1840,DNYAL,Daniel
H1841,DNYAL,Daniel
H1842,DYO,Dan-jaan
H1843,DO,knowledge
H1844,DOH,knowledge
H1845,DOWAL,Deuel
H1846,DO,go out
H1847,DOT,knowledge
H1848,DPY,blemish
H1849,DPQ,beat
H1850,DPQH,Dophkah
H1851,DQ,thin
H1852,DQ,veil
H1853,DQLH,Diklah
H1854,DQQ,crush
H1855,DQQ,be shattered
H1856,DQR,pierce
H1857,DQR,Dekar
H1858,DR,pearl
H1859,DR,generation
H1860,DRAW,aversion
H1861,DRBW,goad
H1862,DRDO,Darda
H1863,DRDR,thistles
H1864,DRW,south
H1865,DRWR,a flowing
H1866,DRWR,swallow
H1867,DRYW,Darius
H1868,DRYW,Darius
H1869,DR,tread
H1870,DR,way
H1871,DRKMW,drachma
H1872,DRO,arm
H1873,DRO,Dara
H1874,DRQW,Darkon
H1875,DR,resort to
H1876,DA,sprout
H1877,DA,grass
H1878,D,be fat
H1879,D,fat
H1880,D,fatness
H1881,DT,decree
H1882,DT,decree
H1883,DTA,grass
H1884,DTBR,judge
H1885,DT,Dathan
H1886,DT,Dothan
H1887,HA,lo
H1888,HA,behold like｜lo!
H1889,HAX,Aha!
H1890,HBHB,gift
H1891,HBL,act emptily
H1892,HBL,vapour
H1893,HBL,Abel
H1894,HB,ebony
H1895,HBR,divide
H1896,HGA,Hegai
H1897,HGH,moan
H1898,HGH,remove
H1899,HGH,a rumbling
H1900,HGWT,meditation
H1901,HGYG,murmuring
H1902,HGYW,resounding music
H1903,HGY,appropriate
H1904,HGR,Hagar
H1905,HGRY,Hagarene
H1906,HD,joyous
H1907,HDBR,counsellor
H1908,HDD,Hadad
H1909,HDDOZR,Hadadezer
H1910,HDDRMW,Hadad-rimmon
H1911,HDH,stretch out
H1912,HDW,India
H1913,HDWR,Hadoram
H1914,HDY,Hiddai
H1915,HD,cast down
H1916,HD,stool
H1917,HD,member
H1918,HDS,myrtle
H1919,HDSH,Hadassah
H1920,HD,thrust
H1921,HDR,swell
H1922,HDR,glorify
H1923,HDR,honour
H1924,HDR,Hadar
H1925,HDR,ornament
H1926,HDR,ornament
H1927,HDRH,adornment
H1928,HDROZR,Hadarezer
H1929,HH,alas!
H1930,HW,Ah!
H1931,HWA,he
H1932,HWA,he
H1933,HWA,become｜fall
H1934,HWA,come to pass
H1935,HWD,splendour
H1936,HWD,Hod
H1937,HWDWH,Hodevah
H1938,HWDWYH,Hodaviah
H1939,HWDYWHW,Hodaiah
H1940,HWDYH,Hodiah
H1941,HWDYH,Hodijah
H1942,HWH,desire
H1943,HWH,ruin
H1944,HWH,Hoham
H1945,HWY,Ah
H1946,HW,go
H1947,HWLLH,madness
H1948,HWLLWT,folly
H1949,HW,murmur
H1950,HWM,Homam
H1951,HW,be easy
H1952,HW,wealth
H1953,HWMO,Hoshama
H1954,HWO,Hosea
H1955,HWOYH,Hoshaiah
H1956,HWTYR,Hothir
H1957,HZH,dream
H1958,HY,lamentation
H1959,HYDD,shout
H1960,HYDH,songs of praise
H1961,HYH,fall out
H1962,HYH,destruction
H1963,HY,how?
H1964,HYKL,palace
H1965,HYKL,palace
H1966,HYLL,shining one
H1967,HYM,Hemam
H1968,HYM,Heman
H1969,HY,hin
H1970,HKR,ye cause me to wonder
H1971,HKRH,look
H1972,HLA,removed far off
H1973,HLAH,out there
H1974,HLWL,rejoicing
H1975,HLZ,this
H1976,HLZH,this
H1977,HLZW,that
H1978,HLY,step
H1979,HLYKH,a going
H1980,HL,go
H1981,HL,go
H1982,HL,traveller
H1983,HL,toll
H1984,HLL,be boastful｜shine
H1985,HLL,Hillel
H1986,HL,strike
H1987,HL,Helem
H1988,HL,hither
H1989,HLMWT,hammer
H1990,H,Ham
H1991,H,of their moaning
H1992,H,they
H1993,HMH,murmur
H1994,HMW,they
H1995,HMW,rage｜sound
H1996,HMWGWG,Hamon-gog
H1997,HMWNH,Hamonah
H1998,HMYH,sound
H1999,HMLH,rain-storm
H2000,HM,make a noise
H2001,HM,Haman
H2002,HMNY,chain
H2003,HMS,brushwood
H2004,H,they
H2005,H,lo!
H2006,H,if｜therefore
H2007,HNH,themselves
H2008,HNH,hither
H2009,HNH,lo!
H2010,HNXH,a giving of rest
H2011,HN,Hinnom
H2012,HNO,Hena
H2013,HSH,hush!
H2014,HPGH,relaxation
H2015,HP,turn
H2016,HP,the contrary
H2017,HP,the contrary
H2018,HPKH,overthrow
H2019,HPKP,crooked
H2020,HCLH,deliverance
H2021,HC,weapon of war
H2022,HR,mountain
H2023,HR,Hor
H2024,HRA,Hara
H2025,HRAL,hearth
H2026,HRG,kill
H2027,HRG,slaughter
H2028,HRGH,slaughter
H2029,HRH,conceive
H2030,HRH,pregnant
H2031,HRHR,fancy
H2032,HRW,conception
H2033,HRWRY,Harorite
H2034,HRYSH,ruin
H2035,HRYSWT,overthrow
H2036,HR,Horam
H2037,HR,Harum
H2038,HRMW,Harmon
H2039,HR,Haran
H2040,HRS,throw down
H2041,HRS,overthrow
H2042,HRR,mountain
H2043,HRRY,Hararite
H2044,H,Hashem
H2045,HMOWT,a causing to hear
H2046,HTW,a melting
H2047,HT,Hatach
H2048,HTL,deceive｜deride
H2049,HTL,mockery
H2050,HTT,shout at
H2051,WD,Dan also
H2052,WHB,what he did
H2053,WW,hook
H2054,WZR,criminal
H2055,WYZTA,Vajezatha
H2056,WLD,offspring
H2057,WNYH,Vaniah
H2058,WPSY,Vophsi
H2059,WNY,Vashni
H2060,WTY,Vashti
H2061,ZAB,wolf
H2062,ZAB,Zeeb
H2063,ZAT,this
H2064,ZBD,bestow upon
H2065,ZBD,endowment
H2066,ZBD,Zabad
H2067,ZBDY,Zabdi
H2068,ZBDYAL,Zabdiel
H2069,ZBDYH,Zebadiah
H2070,ZBWB,fly
H2071,ZBWD,Zabud
H2072,ZBWD,Zabbud
H2073,ZBWL,elevation
H2074,ZBWLW,Zebulun
H2075,ZBWLNY,the Zebulonites
H2076,ZBX,slaughter for sacrifice
H2077,ZBX,sacrifice
H2078,ZBX,Zebah
H2079,ZBY,Zabbai
H2080,ZBYDH,Zebudah
H2081,ZBYNA,Zebina
H2082,ZBL,exalt
H2083,ZBL,Zebul
H2084,ZB,buy
H2085,ZG,skin of a grape
H2086,ZD,insolent
H2087,ZDW,insolence
H2088,ZH,this
H2089,ZH,one of a flock
H2090,ZH,this
H2091,ZHB,gold
H2092,ZH,be foul
H2093,ZH,Zaham
H2094,ZHR,be light｜enlighten
H2095,ZHR,warned
H2096,ZHR,shining
H2097,ZW,this
H2098,ZW,this
H2099,ZW,Zif
H2100,ZWB,flow
H2101,ZWB,issue
H2102,ZWD,boil up
H2103,ZWD,be presumptuous
H2104,ZWZY,Zuzims
H2105,ZWXT,Zoheth
H2106,ZWYT,corner
H2107,ZWL,lavish
H2108,ZWLH,removal
H2109,ZW,be plump｜feed
H2110,ZW,feed
H2111,ZWO,tremble
H2112,ZWO,tremble
H2113,ZWOH,a trembling
H2114,ZWR,be a stranger｜be loathsome
H2115,ZWR,press down and out
H2116,ZWRH,press down and out
H2117,ZZA,Zaza
H2118,ZXX,remove
H2119,ZXL,fear｜shrink back
H2120,ZXLT,crawling thing
H2121,ZYDW,insolent
H2122,ZYW,brightness
H2123,ZYZ,abundance｜moving things
H2124,ZYZA,Ziza
H2125,ZYZH,Zizah
H2126,ZYNA,Zina
H2127,ZYO,Zia
H2128,ZY,Ziph
H2129,ZYPH,Ziphah
H2130,ZYPY,Ziphim
H2131,ZYQH,fetter｜missile
H2132,ZYT,olive-tree
H2133,ZYT,Zethan
H2134,Z,pure
H2135,ZKH,be clear
H2136,ZKW,purity
H2137,ZKWKYT,glass
H2138,ZKWR,male
H2139,ZKWR,Zaccur
H2140,ZKY,Zaccai
H2141,ZK,be bright
H2142,ZKR,remember
H2143,ZKR,remembrance
H2144,ZKR,Zeker
H2145,ZKR,male
H2146,ZKRW,memorial
H2147,ZKRY,Zichri
H2148,ZKRYH,Zachariah
H2149,ZLWT,worthlessness
H2150,ZLZL,tendrils
H2151,ZLL,be light｜shake
H2152,ZLOPH,raging heat
H2153,ZLPH,Zilpah
H2154,ZMH,plan
H2155,ZMH,Zimmah
H2156,ZMWRH,branch
H2157,ZMZ,Zamzummim
H2158,ZMYR,song
H2159,ZMYR,trimming
H2160,ZMYRH,Zemira
H2161,ZM,consider
H2162,ZM,plan
H2163,ZM,be fixed
H2164,ZM,agree together
H2165,ZM,appointed time
H2166,ZM,time
H2167,ZMR,make music
H2168,ZMR,trim
H2169,ZMR,mountain-sheep
H2170,ZMR,music
H2171,ZMR,singer
H2172,ZMRH,melody
H2173,ZMRH,choice products
H2174,ZMRY,Zimri
H2175,ZMR,Zimran
H2176,ZMRT,melody
H2177,Z,kind
H2178,Z,kind
H2179,ZNB,cut off
H2180,ZNB,tail
H2181,ZNH,commit fornication
H2182,ZNWX,Zanoah
H2183,ZNW,fornication
H2184,ZNWT,fornication
H2185,ZNWT,commit fornication
H2186,ZNX,reject｜stink
H2187,ZNQ,leap
H2188,ZOH,sweat
